YEAR,ISO,COMMODITY,TREND,ADJUSTED TREND,ADJUSTED DEATH,ADJUSTED $ LOSS,CIS
2016,NLD,1801,8.141834541465608,0.7027027695609861,-0.8776059422343836,0.0,0.5926342446625654,0.5926342446625654
2008,CIV,1801,8.893688738426011,0.7900132386806944,-0.6622563263258272,2.6392511346602493e-06,0,2.6392511346602493e-06
2009,CIV,1801,8.96270056323004,1.1722272820696655,1.6802343801572377,1.1876630105971123e-05,0,1.1876630105971123e-05
2010,CIV,1801,8.898128312022815,0.8618421867885131,-0.22203533939629572,7.917753403980748e-06,0,7.917753403980748e-06
1997,POL,1801,6.41768920116332,1.927173835380222,0.00829580083645258,2.6239950256491462e-05,0.6544068044350275,0.654433044385284
1998,POL,1801,5.794871283561896,0.23833184905458452,-0.015791550739334102,1.8243013035465493e-05,0,1.8243013035465493e-05
1999,POL,1801,5.858236335429513,1.1570844358912677,-0.0026877099126106176,3.923497324065867e-05,0.4,0.4000392349732407
2000,POL,1801,4.986440290383313,0.13433957033957034,-0.01727475556184422,2.099196020519317e-05,0,2.099196020519317e-05
2002,POL,1801,5.196571321023255,1.6222994862059716,0.00394748661021961,6.972329639582017e-05,0.21760912590556813,0.21767884920196395
2004,POL,1801,2.230448921378274,0.0010811292076594824,-0.019175373232399155,0.0,0,0.0
2005,POL,1801,4.662276064161571,270.28823529411767,3.8358340127870383,4.998085763141231e-07,0,4.998085763141231e-07
2007,POL,1801,1.7853298350107671,0.0013275588152081657,-0.019171858494700916,4.748181474984169e-06,0.5,0.500004748181475
2008,POL,1801,3.8155113373627643,107.19672131147541,1.509717852639796,4.998085763141231e-07,0.4698970004336019,0.4698975002421782
2009,POL,1801,2.3909351071033793,0.03762043125860223,-0.01865422618491853,2.27412902222926e-05,0.5,0.5000227412902223
2010,POL,1801,2.519827993775719,1.3455284552845528,0.0,7.921965934578851e-05,0.6488550716500444,0.6489342913093902
2012,POL,1801,3.0457140589408676,3.3564954682779455,0.028681706069298072,6.847377495503487e-05,0.3770852011642144,0.37715367493916946
2013,POL,1801,4.1399734879844585,12.423942394239424,0.15800747116092165,7.247224356554785e-06,0,7.247224356554785e-06
2014,POL,1801,3.893206753059848,0.5665435050351373,-0.011110384820386869,1.94925344762508e-05,0,1.94925344762508e-05
2016,POL,1801,4.697011268699447,6.365089514066496,0.0715922110878262,5.7477986276124155e-06,0,5.7477986276124155e-06
